timestamp,value
2025-07-01 02:55:00,48.2861902776
2025-07-01 02:55:15,48.4136377035
2025-07-01 02:55:30,58.8585109557
2025-07-01 02:55:45,92.8619935915
2025-07-01 02:56:00,190.1527731628
2025-07-01 02:56:15,226.9176405311
2025-07-01 02:56:30,243.7910169043
2025-07-01 02:56:45,245.3144149835
2025-07-01 02:57:00,250.5463912495
2025-07-01 02:57:15,253.7777211951
2025-07-01 02:57:30,254.6895795945
2025-07-01 02:57:45,258.5297747451
2025-07-01 02:58:00,240.1452065159
2025-07-01 02:58:15,220.767904524
2025-07-01 02:58:30,239.1410212081
2025-07-01 02:58:45,231.9225065484
2025-07-01 02:59:00,204.0994744775
2025-07-01 02:59:15,226.4305322788
2025-07-01 02:59:30,214.5268740741
2025-07-01 02:59:45,215.4022632048
2025-07-01 03:00:00,156.4361010457
2025-07-01 03:00:15,116.7931226525
2025-07-01 03:00:30,67.018388667
2025-07-01 03:00:45,66.4745032204
2025-07-01 03:01:00,70.1327486083
2025-07-01 03:01:15,74.9084348285
2025-07-01 03:01:30,77.8663779747
2025-07-01 03:01:45,77.8058544084
2025-07-01 03:02:00,76.0973552921
2025-07-01 03:02:15,75.5887091266
2025-07-01 03:02:30,75.5199145653
2025-07-01 03:02:45,78.0029120708
2025-07-01 03:03:00,77.6541459676
2025-07-01 03:03:15,73.7769629435
2025-07-01 03:03:30,75.8557585472
2025-07-01 03:03:45,74.9362652491
2025-07-01 03:04:00,77.5143198501
2025-07-01 03:04:15,77.6813815718
2025-07-01 03:04:30,112.1966058198
2025-07-01 03:04:45,160.592603132
2025-07-01 03:05:00,208.1765618405
2025-07-01 03:05:15,227.9214238212
2025-07-01 03:05:30,231.0639777656
2025-07-01 03:05:45,223.9414013069
2025-07-01 03:06:00,223.8396585422
2025-07-01 03:06:15,226.1253674119
2025-07-01 03:06:30,230.2961827146
2025-07-01 03:06:45,230.0480165258
2025-07-01 03:07:00,230.8764234597
2025-07-01 03:07:15,240.6278553075
2025-07-01 03:07:30,250.6999233155
2025-07-01 03:07:45,258.9350750021
2025-07-01 03:08:00,259.2048992957
2025-07-01 03:08:15,259.4978429621
2025-07-01 03:08:30,235.2980459397
2025-07-01 03:08:45,175.6969117037
2025-07-01 03:09:00,110.1474204564
2025-07-01 03:09:15,73.7806424633
2025-07-01 03:09:30,70.3656240324
2025-07-01 03:09:45,71.6004530754
2025-07-01 03:10:00,68.9232050939
2025-07-01 03:10:15,72.9466372419
2025-07-01 03:10:30,74.5135359413
2025-07-01 03:10:45,73.3444858105
2025-07-01 03:11:00,73.787389869
2025-07-01 03:11:15,72.8677415461
2025-07-01 03:11:30,70.8343136616
2025-07-01 03:11:45,75.0928443144
2025-07-01 03:12:00,75.9401911382
2025-07-01 03:12:15,74.3827321849
2025-07-01 03:12:30,73.6122340548
2025-07-01 03:12:45,73.1403800173
2025-07-01 03:13:00,72.585153856
2025-07-01 03:13:15,73.7292896021
2025-07-01 03:13:30,73.1275494094
2025-07-01 03:13:45,73.6462371227
2025-07-01 03:14:00,74.3784406852
2025-07-01 03:14:15,79.2571878627
2025-07-01 03:14:30,108.2879766286
2025-07-01 03:14:45,160.5086298901
2025-07-01 03:15:00,203.5288561603
2025-07-01 03:15:15,220.3805943634
2025-07-01 03:15:30,219.381203193
2025-07-01 03:15:45,225.6707983954
2025-07-01 03:16:00,232.4480047674
2025-07-01 03:16:15,238.2241848961
2025-07-01 03:16:30,235.913720468
2025-07-01 03:16:45,219.6568547818
2025-07-01 03:17:00,229.5708189711
2025-07-01 03:17:15,229.1919675444
2025-07-01 03:17:30,238.5468580816
2025-07-01 03:17:45,243.418800819
2025-07-01 03:18:00,248.2545295149
2025-07-01 03:18:15,254.8276147436
2025-07-01 03:18:30,227.927293836
2025-07-01 03:18:45,169.7783154865
2025-07-01 03:19:00,130.020802651
