timestamp,value
2025-06-27 08:25:00,1.2051223841
2025-06-27 08:25:15,1.1235742515
2025-06-27 08:25:30,1.2336127358
2025-06-27 08:25:45,1.2186808477
2025-06-27 08:26:00,1.2160134927
2025-06-27 08:26:15,1.2014907926
2025-06-27 08:26:30,1.2203686391
2025-06-27 08:26:45,1.2013144711
2025-06-27 08:27:00,1.0876433909
2025-06-27 08:27:15,1.1541800166
2025-06-27 08:27:30,1.1086637992
2025-06-27 08:27:45,1.2301878715
2025-06-27 08:28:00,1.1353178695
2025-06-27 08:28:15,1.1394482191
2025-06-27 08:28:30,1.1754551886
2025-06-27 08:28:45,1.1262193004
2025-06-27 08:29:00,1.1658631248
2025-06-27 08:29:15,1.0749959141
2025-06-27 08:29:30,0.9812972809
2025-06-27 08:29:45,1.0736912983
2025-06-27 08:30:00,1.0802288853
2025-06-27 08:30:15,0.9663736316
2025-06-27 08:30:30,1.0376864869
2025-06-27 08:30:45,1.0733852133
2025-06-27 08:31:00,1.060751276
2025-06-27 08:31:15,1.0177466247
2025-06-27 08:31:30,0.8985215832
2025-06-27 08:31:45,0.9417678501
2025-06-27 08:32:00,1.0858016539
2025-06-27 08:32:15,1.3268468688
2025-06-27 08:32:30,1.329910849
2025-06-27 08:32:45,1.336016311
2025-06-27 08:33:00,1.1699720144
2025-06-27 08:33:15,1.2159352844
2025-06-27 08:33:30,1.2069742618
2025-06-27 08:33:45,1.8120585904
2025-06-27 08:34:00,2.1715628021
2025-06-27 08:34:15,2.0299781989
2025-06-27 08:34:30,1.4135931433
2025-06-27 08:34:45,1.0551015492
2025-06-27 08:35:00,1.1297499414
2025-06-27 08:35:15,1.2075841317
2025-06-27 08:35:30,1.3576982706
2025-06-27 08:35:45,1.5197003915
2025-06-27 08:36:00,1.4928002338
2025-06-27 08:36:15,1.4454136616
2025-06-27 08:36:30,1.36685691
2025-06-27 08:36:45,1.2970295071
2025-06-27 08:37:00,1.3185135839
2025-06-27 08:37:15,1.5365628886
2025-06-27 08:37:30,1.8739239046
2025-06-27 08:37:45,2.1296948411
2025-06-27 08:38:00,1.8996833354
2025-06-27 08:38:15,1.5020365497
2025-06-27 08:38:30,1.5148909625
2025-06-27 08:38:45,1.5110235663
2025-06-27 08:39:00,1.4637350861
2025-06-27 08:39:15,1.5240572438
2025-06-27 08:39:30,1.6255651859
2025-06-27 08:39:45,1.4813528988
2025-06-27 08:40:00,1.2698724004
2025-06-27 08:40:15,1.2186721528
2025-06-27 08:40:30,1.3663453654
2025-06-27 08:40:45,1.3156316038
2025-06-27 08:41:00,1.3945610272
2025-06-27 08:41:15,1.5190138475
2025-06-27 08:41:30,1.6976533274
2025-06-27 08:41:45,1.5102986396
2025-06-27 08:42:00,1.2786835824
2025-06-27 08:42:15,1.0822541395
2025-06-27 08:42:30,1.0929617369
2025-06-27 08:42:45,1.1331099173
2025-06-27 08:43:00,1.3164683527
2025-06-27 08:43:15,1.4807116136
2025-06-27 08:43:30,1.504463413
2025-06-27 08:43:45,1.5633286462
2025-06-27 08:44:00,1.5808884144
2025-06-27 08:44:15,1.4592469243
2025-06-27 08:44:30,1.4329182252
2025-06-27 08:44:45,1.1867311416
2025-06-27 08:45:00,1.1072989379
2025-06-27 08:45:15,0.9967692468
2025-06-27 08:45:30,1.1075020837
2025-06-27 08:45:45,1.2851151923
2025-06-27 08:46:00,1.4836514191
2025-06-27 08:46:15,1.6676724302
2025-06-27 08:46:30,2.4762999374
2025-06-27 08:46:45,3.8236232703
2025-06-27 08:47:00,9.5021493636
2025-06-27 08:47:15,19.8389653892
2025-06-27 08:47:30,27.0723471721
2025-06-27 08:47:45,28.4332257235
2025-06-27 08:48:00,34.102901197
2025-06-27 08:48:15,41.2003618704
2025-06-27 08:48:30,47.7270199479
2025-06-27 08:48:45,43.8822144519
2025-06-27 08:49:00,27.6463796351
2025-06-27 08:49:15,28.6398949133
2025-06-27 08:49:30,33.1191716935
2025-06-27 08:49:45,52.7120933061
2025-06-27 08:50:00,51.909387481
2025-06-27 08:50:15,56.8466175201
2025-06-27 08:50:30,40.3875148905
2025-06-27 08:50:45,30.9688344518
2025-06-27 08:51:00,12.1598705424
2025-06-27 08:51:15,3.8074841363
2025-06-27 08:51:30,4.1195678575
2025-06-27 08:51:45,4.3225287072
2025-06-27 08:52:00,4.9746798702
