timestamp,value
2025-05-26 13:24:00,18.3928534297
2025-05-26 13:24:15,18.0577424713
2025-05-26 13:24:30,17.337555586
2025-05-26 13:24:45,17.2574457893
2025-05-26 13:25:00,28.4276707598
2025-05-26 13:25:15,38.4286599119
2025-05-26 13:25:30,43.5390738577
2025-05-26 13:25:45,67.2961071836
2025-05-26 13:26:00,103.2915772765
2025-05-26 13:26:15,141.5439638601
2025-05-26 13:26:30,159.3792504619
2025-05-26 13:26:45,158.6798060323
2025-05-26 13:27:00,155.1281823324
2025-05-26 13:27:15,147.1558432504
2025-05-26 13:27:30,151.9137473638
2025-05-26 13:27:45,108.6572369234
2025-05-26 13:28:00,72.5239810511
2025-05-26 13:28:15,43.3547107047
2025-05-26 13:28:30,45.0582043434
2025-05-26 13:28:45,120.5954561853
2025-05-26 13:29:00,156.4191574186
2025-05-26 13:29:15,225.1557575623
2025-05-26 13:29:30,247.0258619647
2025-05-26 13:29:45,253.0876880375
2025-05-26 13:30:00,239.519787457
2025-05-26 13:30:15,201.2941663502
2025-05-26 13:30:30,130.2029474919
2025-05-26 13:30:45,46.3663985545
2025-05-26 13:31:00,41.2433528158
2025-05-26 13:31:15,40.563549315
2025-05-26 13:31:30,51.1366492288
2025-05-26 13:31:45,94.5824404333
2025-05-26 13:32:00,133.8264684461
2025-05-26 13:32:15,160.5536287451
2025-05-26 13:32:30,157.5972533637
2025-05-26 13:32:45,157.5131933732
2025-05-26 13:33:00,156.7210112906
2025-05-26 13:33:15,157.4283409614
2025-05-26 13:33:30,146.1762109425
2025-05-26 13:33:45,99.8249631232
2025-05-26 13:34:00,76.7155509564
2025-05-26 13:34:15,41.4844344288
2025-05-26 13:34:30,61.2142505332
2025-05-26 13:34:45,117.2405520693
2025-05-26 13:35:00,179.3198721158
2025-05-26 13:35:15,231.4188549504
2025-05-26 13:35:30,218.3746106579
2025-05-26 13:35:45,225.2346337354
2025-05-26 13:36:00,238.6954384668
2025-05-26 13:36:15,214.6574838021
2025-05-26 13:36:30,165.8997732405
2025-05-26 13:36:45,72.1304757895
2025-05-26 13:37:00,44.5464586008
2025-05-26 13:37:15,43.3549681975
2025-05-26 13:37:30,54.3641955319
2025-05-26 13:37:45,86.1409690676
2025-05-26 13:38:00,118.2796362368
2025-05-26 13:38:15,147.8002457886
2025-05-26 13:38:30,153.1080316472
2025-05-26 13:38:45,154.4143774633
2025-05-26 13:39:00,157.2318182192
2025-05-26 13:39:15,148.0183141803
2025-05-26 13:39:30,139.6986678952
2025-05-26 13:39:45,106.994590422
2025-05-26 13:40:00,69.3813948022
2025-05-26 13:40:15,49.3210867182
2025-05-26 13:40:30,43.560222828
2025-05-26 13:40:45,120.4998009912
2025-05-26 13:41:00,160.2642067755
2025-05-26 13:41:15,238.6640475451
2025-05-26 13:41:30,246.9196422232
2025-05-26 13:41:45,252.5134586783
2025-05-26 13:42:00,282.0383069983
2025-05-26 13:42:15,198.1457306466
2025-05-26 13:42:30,121.6180780428
2025-05-26 13:42:45,64.9678758973
2025-05-26 13:43:00,44.1760889891
2025-05-26 13:43:15,41.1519479094
2025-05-26 13:43:30,52.2339414466
2025-05-26 13:43:45,88.6192022107
2025-05-26 13:44:00,121.9775555023
2025-05-26 13:44:15,142.2599227137
2025-05-26 13:44:30,152.2758215508
2025-05-26 13:44:45,153.2282271896
2025-05-26 13:45:00,148.8472651707
2025-05-26 13:45:15,154.5460295547
2025-05-26 13:45:30,148.9728374
2025-05-26 13:45:45,105.9384810062
2025-05-26 13:46:00,77.417016319
2025-05-26 13:46:15,48.0808429298
2025-05-26 13:46:30,57.4241195768
2025-05-26 13:46:45,96.1502102451
2025-05-26 13:47:00,159.0738822492
2025-05-26 13:47:15,190.9744080789
2025-05-26 13:47:30,202.7743010295
2025-05-26 13:47:45,216.0628299964
2025-05-26 13:48:00,213.1420779233
2025-05-26 13:48:15,233.3025554092
2025-05-26 13:48:30,212.4651187433
2025-05-26 13:48:45,151.058284073
2025-05-26 13:49:00,98.5442024189
2025-05-26 13:49:15,49.8923610875
2025-05-26 13:49:30,55.3490090583
2025-05-26 13:49:45,90.8771766667
2025-05-26 13:50:00,132.2603309785
2025-05-26 13:50:15,164.1292033661
2025-05-26 13:50:30,166.2204748788
2025-05-26 13:50:45,167.3678370362
2025-05-26 13:51:00,174.8963579989
2025-05-26 13:51:15,171.4186578326
2025-05-26 13:51:30,157.4257939531
2025-05-26 13:51:45,112.2598398913
2025-05-26 13:52:00,71.512189469
2025-05-26 13:52:15,47.8580177675
2025-05-26 13:52:30,49.0052069475
2025-05-26 13:52:45,117.5437748074
2025-05-26 13:53:00,180.9011246536
2025-05-26 13:53:15,247.8850591961
2025-05-26 13:53:30,240.3497835647
2025-05-26 13:53:45,264.7309535335
2025-05-26 13:54:00,224.3316325433
2025-05-26 13:54:15,149.8915214956
2025-05-26 13:54:30,111.9459400421
2025-05-26 13:54:45,56.0602396277
2025-05-26 13:55:00,39.9550804905
2025-05-26 13:55:15,43.4969029883
2025-05-26 13:55:30,58.351551079
2025-05-26 13:55:45,98.0379081717
2025-05-26 13:56:00,136.5256569547
2025-05-26 13:56:15,156.4582375973
2025-05-26 13:56:30,147.456660322
2025-05-26 13:56:45,134.2897222537
2025-05-26 13:57:00,151.4889993347
2025-05-26 13:57:15,144.5541169244
2025-05-26 13:57:30,144.235719139
2025-05-26 13:57:45,111.6231804219
2025-05-26 13:58:00,64.2161069964
2025-05-26 13:58:15,46.7039725663
2025-05-26 13:58:30,47.7436249792
2025-05-26 13:58:45,130.7755431801
2025-05-26 13:59:00,189.1821580578
2025-05-26 13:59:15,204.3646886872
2025-05-26 13:59:30,228.9952987198
2025-05-26 13:59:45,223.4127538317
2025-05-26 14:00:00,229.9800392027
2025-05-26 14:00:15,189.5350287261
2025-05-26 14:00:30,132.2507763002
2025-05-26 14:00:45,71.931149782
2025-05-26 14:01:00,42.7161824439
2025-05-26 14:01:15,41.7081950093
2025-05-26 14:01:30,50.4958072224
2025-05-26 14:01:45,78.8442720725
2025-05-26 14:02:00,109.3586071586
2025-05-26 14:02:15,145.2771041679
2025-05-26 14:02:30,150.8455686017
2025-05-26 14:02:45,143.3396303836
2025-05-26 14:03:00,153.1833683289
2025-05-26 14:03:15,153.5941310369
2025-05-26 14:03:30,137.3160052034
2025-05-26 14:03:45,113.8736959426
2025-05-26 14:04:00,72.5536242
2025-05-26 14:04:15,43.0125545536
2025-05-26 14:04:30,50.3836074835
2025-05-26 14:04:45,107.7881518193
2025-05-26 14:05:00,176.996060567
2025-05-26 14:05:15,225.2096133805
2025-05-26 14:05:30,237.1127365519
2025-05-26 14:05:45,230.0177918517
2025-05-26 14:06:00,231.4776996476
2025-05-26 14:06:15,204.8991323967
2025-05-26 14:06:30,151.2890211932
2025-05-26 14:06:45,92.5404088225
2025-05-26 14:07:00,38.9603077175
2025-05-26 14:07:15,37.6597457427
2025-05-26 14:07:30,55.1194212692
2025-05-26 14:07:45,78.4810584185
2025-05-26 14:08:00,113.8698227014
2025-05-26 14:08:15,140.8420995857
2025-05-26 14:08:30,145.9312374157
2025-05-26 14:08:45,142.5761234546
2025-05-26 14:09:00,151.242437704
2025-05-26 14:09:15,152.241156239
2025-05-26 14:09:30,134.8536872846
2025-05-26 14:09:45,102.3585940439
2025-05-26 14:10:00,64.7878372825
2025-05-26 14:10:15,43.7760989113
2025-05-26 14:10:30,38.4915548351
2025-05-26 14:10:45,120.390170084
2025-05-26 14:11:00,154.7158600078
2025-05-26 14:11:15,216.5334904604
